session_id,trial_id,activity_label,expected_type,timestamp_ms,type,state,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,svm_raw_g,svm_filtered_g,pitch_deg,roll_deg,pitch_before_deg,roll_before_deg,pitch_after_deg,roll_after_deg,pitch_delta_deg,roll_delta_deg,posture_delta_deg,impact_threshold_g,posture_threshold_deg,stabilize_ms,decision,note
S01,T02,walking_normal,non_fall,671102,imu_sample,IDLE,0.317,0.886,-0.018,1.37,-0.07,0.43,0.941,0.939,91.49,-19.72,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,671404,imu_sample,IDLE,0.298,0.871,-0.02,-2.03,4.19,1.01,0.921,0.931,92.34,-18.65,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,671706,imu_sample,IDLE,0.251,0.899,0.035,8.32,0.97,-3.65,0.934,0.914,91.45,-17.75,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,672008,imu_sample,IDLE,0.293,0.854,0.03,5.56,7.78,2.67,0.904,0.891,89.26,-17.67,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,672310,imu_sample,IDLE,0.314,0.86,-0.098,2.04,13.23,25.71,0.921,0.913,88.93,-15.26,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,672612,imu_sample,IDLE,0.447,0.826,-0.12,-2.4,54.99,7.37,0.947,0.928,95.23,-20.34,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,672912,imu_sample,IDLE,0.535,0.925,0.019,-9.18,16.24,-1.22,1.069,1.035,90.99,-22.45,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,673214,imu_sample,IDLE,0.546,0.964,-0.175,15.33,51.86,20.67,1.122,1.106,98.68,-17.1,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,673516,imu_sample,IDLE,0.361,0.953,-0.119,1.85,79.72,30.73,1.026,1.019,98.53,-9.76,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,673818,imu_sample,IDLE,0.645,0.946,-0.138,14.66,93.95,49.86,1.153,1.213,97.51,-16.88,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,674121,imu_sample,IDLE,0.563,0.877,-0.119,6.58,85.28,12.81,1.049,1.054,98.23,-17.47,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,674420,imu_sample,IDLE,0.427,1.002,-0.059,2.78,48.8,-17.17,1.091,1.093,93.6,-20.2,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,674721,imu_sample,IDLE,0.111,0.922,-0.178,4.99,26.91,8.78,0.945,0.964,99.52,-9.99,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,675023,imu_sample,IDLE,0.303,0.836,0.006,-6.25,30.41,28.73,0.889,0.89,93.85,-12.75,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,675325,imu_sample,IDLE,0.588,0.78,-0.173,11.04,58.38,29.18,0.992,1.061,93.98,-18.01,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,675624,imu_sample,IDLE,0.55,0.851,-0.099,-4.5,48.58,3.68,1.018,1.021,96.86,-22.24,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,675924,imu_sample,IDLE,0.451,0.939,0.037,-12.32,9.26,-15.94,1.043,1.014,89.13,-25.38,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,676226,imu_sample,IDLE,0.343,0.941,-0.093,50.49,-8.16,5.76,1.005,0.984,98.56,-14.51,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,676528,imu_sample,IDLE,0.315,0.842,0.012,-4.29,25.74,14.66,0.899,0.897,93.37,-16,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,676830,imu_sample,IDLE,0.556,0.743,-0.246,0.98,16.85,36.41,0.961,0.97,92.75,-20.32,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,677129,imu_sample,IDLE,0.543,0.89,-0.135,4.64,35.48,-6.67,1.051,1.036,98.25,-19.92,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,677432,imu_sample,IDLE,0.42,1.166,0.07,-7.54,10.56,-14.58,1.242,1.082,89.96,-23.59,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,677734,imu_sample,IDLE,0.337,0.971,-0.078,26.93,18.64,12.76,1.03,1.014,98.55,-13.25,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,678036,imu_sample,IDLE,0.339,0.877,-0.04,-5.3,71.57,35.42,0.942,0.933,94.38,-11.15,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,678338,imu_sample,IDLE,0.54,0.94,-0.12,-1.31,65.06,58.92,1.091,1.107,93.78,-13,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,678638,imu_sample,IDLE,0.637,0.872,-0.143,4.73,72.84,14.95,1.089,1.083,98.92,-21,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,678937,imu_sample,IDLE,0.531,0.927,-0.038,1.02,38.42,-19.59,1.069,1.063,96.18,-23.7,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,679237,imu_sample,IDLE,0.229,0.879,-0.207,-21.65,41.81,4.34,0.931,0.947,96.55,-17.12,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,679538,imu_sample,IDLE,0.293,0.843,-0.041,-14.15,35.22,18.2,0.893,0.899,94.51,-12.86,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,679840,imu_sample,IDLE,0.363,0.872,0.062,-8.23,36.84,30.73,0.947,0.947,88.36,-16.08,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,680142,imu_sample,IDLE,0.409,1.002,-0.101,17.3,73.68,12.58,1.087,1.135,97.61,-20.15,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,680442,imu_sample,IDLE,0.469,0.91,0.02,8.2,16.93,-13.05,1.024,1.011,93.98,-24.11,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,680743,imu_sample,IDLE,0.228,0.849,-0.34,-19.3,-4.8,-15.77,0.943,0.892,98.21,-22.42,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,681045,imu_sample,IDLE,0.282,0.844,-0.079,1.51,-0.95,8.99,0.894,0.894,97.76,-17.93,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,681347,imu_sample,IDLE,0.3,1.37,0.06,-18.35,0.1,20.17,1.403,1.137,88.76,-18.58,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,681649,imu_sample,IDLE,0.42,0.863,-0.1,-2.08,22.71,-13.74,0.965,0.985,98.54,-24.16,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,681949,imu_sample,IDLE,0.398,0.934,0.001,6.99,-4.43,-9.1,1.016,0.997,94.77,-25.93,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,682250,imu_sample,IDLE,0.143,0.962,-0.271,-40.29,-23.7,-20.96,1.01,0.978,99.2,-19.78,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,682553,imu_sample,IDLE,0.287,0.852,-0.094,8.44,-17.64,4.15,0.904,0.907,99.42,-18.84,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,682855,imu_sample,IDLE,0.292,0.935,0.087,-8.87,-15.61,16.84,0.984,0.982,90.46,-20.62,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,683157,imu_sample,IDLE,0.487,0.989,-0.177,30.5,-38.42,-17.21,1.117,1.169,99.75,-28.49,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,683456,imu_sample,IDLE,0.401,0.842,0.001,-3.33,-43.68,-21.95,0.932,0.938,94.65,-32.29,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,683759,imu_sample,IDLE,0.292,0.829,-0.11,-10.78,-10.16,-23.6,0.885,0.918,88.09,-25.07,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,684060,imu_sample,IDLE,0.252,0.811,-0.017,3.51,-42.52,-11.56,0.85,0.837,93.8,-23.19,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,684362,imu_sample,IDLE,0.292,0.854,0.092,2.61,-22,3.63,0.907,0.906,87.01,-21.96,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,684662,imu_sample,IDLE,0.288,1.017,0.009,53.46,-17.73,-9.22,1.058,1.082,95.33,-25.63,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,684962,imu_sample,IDLE,0.372,0.828,0.024,4.14,-52.71,-28.55,0.908,0.908,90.95,-29.92,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,685265,imu_sample,IDLE,0.311,0.863,-0.021,10.15,-57.39,-46.43,0.918,0.931,89.74,-30.53,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,685564,imu_sample,IDLE,0.167,0.796,-0.002,16.69,-72.78,-24.38,0.814,0.831,94.51,-23.55,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,685865,imu_sample,IDLE,0.462,0.815,-0.156,12.12,-61.04,3.68,0.95,0.941,92.59,-24.97,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,686168,imu_sample,IDLE,0.354,0.883,-0.11,6.91,-95.18,-41.63,0.957,0.965,96.18,-31.19,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
S01,T02,walking_normal,non_fall,686469,imu_sample,IDLE,0.296,0.895,-0.051,39.92,-96.05,-46.08,0.944,0.96,96.73,-28.92,115.8,-40.24,0,0,0,0,0,2,45,1500,sample,
