session_id,trial_id,activity_label,expected_type,timestamp_ms,type,state,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,svm_raw_g,svm_filtered_g,pitch_deg,roll_deg,pitch_before_deg,roll_before_deg,pitch_after_deg,roll_after_deg,pitch_delta_deg,roll_delta_deg,posture_delta_deg,impact_threshold_g,posture_threshold_deg,stabilize_ms,decision,note
S02,T01,standing_still,non_fall,1367315,imu_sample,IDLE,0.433,0.86,0.049,1.4,1.72,0.61,0.964,0.966,86.98,-26.97,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1367618,imu_sample,IDLE,0.442,0.851,0.039,0.27,0.82,0.06,0.96,0.962,86.82,-26.9,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1367917,imu_sample,IDLE,0.435,0.863,0.051,0.84,-0.07,0.06,0.968,0.967,86.98,-26.9,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1368219,imu_sample,IDLE,0.433,0.867,0.048,-0.64,-0.1,1.07,0.971,0.964,86.95,-26.81,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1368519,imu_sample,IDLE,0.474,0.878,0.034,-0.8,5.64,20.61,0.999,0.991,87.71,-27.3,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1368822,imu_sample,IDLE,0.502,0.862,0.031,1.2,5.54,3.05,0.998,1.001,87.65,-28.98,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1369121,imu_sample,IDLE,0.488,0.863,0.029,-2.86,-8.91,-7.51,0.991,0.992,88.15,-30.35,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1369424,imu_sample,IDLE,0.496,0.868,0.035,-2.02,-7.13,-5.57,1,0.997,87.51,-30.83,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1369723,imu_sample,IDLE,0.473,0.861,0.044,-1.05,1.29,-1.42,0.983,0.982,87.06,-29.21,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1370026,imu_sample,IDLE,0.449,0.862,0.033,-1.89,1.43,-1.22,0.973,0.972,86.92,-27.81,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1370328,imu_sample,IDLE,0.451,0.86,0.046,-0.84,-0.71,-1.74,0.972,0.97,86.94,-27.95,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1370627,imu_sample,IDLE,0.449,0.863,0.032,1.3,-2.16,-1.69,0.973,0.97,87.27,-27.81,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1370930,imu_sample,IDLE,0.45,0.857,0.049,-0.54,1.19,0.69,0.97,0.97,86.77,-27.73,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1371229,imu_sample,IDLE,0.45,0.857,0.045,-1.45,1.11,0.17,0.969,0.966,86.52,-27.39,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1371530,imu_sample,IDLE,0.446,0.854,0.06,-0.11,-1.67,1.47,0.965,0.971,86.6,-27.56,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1371833,imu_sample,IDLE,0.47,0.865,0.03,7.72,2.5,0.78,0.985,0.978,87.9,-28.04,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1372135,imu_sample,IDLE,0.467,0.871,0.014,-0.64,-1.27,0.38,0.988,0.992,88.94,-27.87,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1372438,imu_sample,IDLE,0.464,0.867,0.029,8.15,-0.91,0.02,0.983,0.986,89.11,-28.14,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1372741,imu_sample,IDLE,0.466,0.888,-0.008,3.36,0.97,0.54,1.003,0.999,90.32,-27.79,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1373040,imu_sample,IDLE,0.465,0.887,-0.008,0.14,-1.91,-0.26,1.001,0.997,90.73,-27.61,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1373343,imu_sample,IDLE,0.467,0.89,-0.013,0.12,0.36,-0.12,1.005,0.998,90.78,-27.66,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1373642,imu_sample,IDLE,0.461,0.889,-0.027,-0.69,1.2,0.86,1.002,0.998,90.81,-27.43,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1373942,imu_sample,IDLE,0.456,0.883,-0.009,0.66,-1.26,-0.85,0.994,0.992,90.93,-27.58,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1374242,imu_sample,IDLE,0.455,0.874,-0.008,0.49,0.85,-1.56,0.985,0.989,90.43,-27.56,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1374545,imu_sample,IDLE,0.44,0.882,-0.004,1.66,7.09,1.41,0.985,0.991,90.64,-26.66,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1374844,imu_sample,IDLE,0.463,0.879,0.004,-0.76,-9.09,-2.88,0.994,0.989,90.08,-27.7,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1375147,imu_sample,IDLE,0.461,0.87,0.006,1.62,1.68,0.99,0.985,0.997,90.09,-28.21,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1375450,imu_sample,IDLE,0.469,0.885,-0.002,0.73,3.28,2.61,1.002,0.999,90.3,-27.6,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1375749,imu_sample,IDLE,0.482,0.873,-0.005,-0.09,-1.09,-0.4,0.997,1,89.92,-28.32,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1376052,imu_sample,IDLE,0.479,0.883,-0.001,-2.7,-5.65,-5.56,1.005,1.02,90.16,-28.4,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1376353,imu_sample,IDLE,0.49,0.879,0.015,1.14,2.7,-2.15,1.006,1.004,89.77,-27.86,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1376652,imu_sample,IDLE,0.464,0.871,-0.002,1.36,1.09,-0.44,0.987,0.991,90,-27.75,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1376955,imu_sample,IDLE,0.472,0.879,-0.003,-0.25,0.13,-0.67,0.998,0.999,90.16,-28.34,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1377254,imu_sample,IDLE,0.456,0.881,0.007,-0.63,3.68,0.81,0.992,1,90.1,-28.19,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1377557,imu_sample,IDLE,0.464,0.878,0.002,-1.65,0.04,0.06,0.993,0.993,89.78,-28.03,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1377859,imu_sample,IDLE,0.452,0.868,-0.01,-2.35,-1.01,-0.15,0.979,0.99,89.37,-27.92,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1378159,imu_sample,IDLE,0.464,0.879,0.027,-0.25,-0.28,0.64,0.995,0.988,89.29,-27.75,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1378459,imu_sample,IDLE,0.471,0.867,0.007,-0.7,1.19,-0.43,0.987,0.99,89.17,-28.09,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1378762,imu_sample,IDLE,0.473,0.877,0.011,0.73,0.29,-0.52,0.996,0.993,89.48,-28.15,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1379061,imu_sample,IDLE,0.455,0.87,0.007,0.56,-2.72,0.17,0.982,0.983,89.38,-27.96,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1379364,imu_sample,IDLE,0.463,0.871,0.023,2.24,1.26,0.09,0.987,0.994,89.33,-27.87,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1379663,imu_sample,IDLE,0.46,0.876,-0.004,-0.05,0.04,0.12,0.99,0.988,89.37,-27.86,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T01,standing_still,non_fall,1379966,imu_sample,IDLE,0.461,0.874,0.002,0.95,-1.01,-0.58,0.989,0.989,89.7,-27.79,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
