session_id,trial_id,activity_label,expected_type,timestamp_ms,type,state,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,svm_raw_g,svm_filtered_g,pitch_deg,roll_deg,pitch_before_deg,roll_before_deg,pitch_after_deg,roll_after_deg,pitch_delta_deg,roll_delta_deg,posture_delta_deg,impact_threshold_g,posture_threshold_deg,stabilize_ms,decision,note
S02,T03,running_light,non_fall,1424225,imu_sample,IDLE,0.413,0.887,-0.014,0.12,-0.36,0.06,0.978,0.98,91.26,-25.38,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1424528,imu_sample,IDLE,0.424,0.886,-0.017,-0.47,0.77,0.72,0.983,0.979,91.12,-25.46,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1424827,imu_sample,IDLE,0.425,0.877,-0.026,-1.42,-2.32,0.7,0.975,0.982,91.03,-25.59,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1425127,imu_sample,IDLE,0.419,0.885,-0.005,0,-1.36,-0.85,0.979,0.977,90.98,-25.83,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1425430,imu_sample,IDLE,0.427,0.885,-0.017,-0.23,-1.7,-0.38,0.983,0.984,90.91,-25.99,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1425729,imu_sample,IDLE,0.42,0.89,-0.008,0.01,0.84,-0.53,0.984,0.982,91.03,-25.82,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1426029,imu_sample,IDLE,0.435,0.873,-0.003,0.46,-1.76,-0.99,0.976,0.975,90.65,-26.09,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1426329,imu_sample,IDLE,0.403,0.86,0.019,0.38,-0.42,-3.71,0.95,0.955,90.11,-26.05,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1426630,imu_sample,IDLE,0.378,0.867,0.036,9.2,-3.94,-2.88,0.946,0.947,88.93,-25.41,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1426932,imu_sample,IDLE,0.378,0.901,-0.035,5.54,3.55,13.1,0.978,0.95,91.38,-23.46,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1427232,imu_sample,IDLE,0.536,1.01,-0.043,5.97,33.68,16.54,1.144,1.156,95.16,-24.32,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1427535,imu_sample,IDLE,0.523,0.833,-0.053,1.1,-14.87,-29.51,0.985,0.947,96.38,-29.73,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1427836,imu_sample,IDLE,0.274,0.887,-0.059,9.39,-34.07,6.14,0.93,0.958,95.76,-20.96,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1428139,imu_sample,IDLE,0.392,1.535,0.097,21.92,39.39,41.13,1.587,1.65,100.23,-24.82,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1428441,imu_sample,IDLE,0.413,1.305,-0.51,-65.34,4.04,-91.89,1.461,0.961,111.11,-29.56,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1428740,imu_sample,IDLE,0.362,0.386,-0.36,-57.09,-5.61,34.52,0.64,0.618,103.37,-27.83,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1429042,imu_sample,IDLE,0.42,0.96,-0.014,39.05,74.36,-2.84,1.048,1.115,94.93,-19.44,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1429344,imu_sample,IDLE,0.15,1.497,0.23,11.92,22.39,-36.75,1.522,1.531,102.85,-21.02,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1429647,imu_sample,IDLE,0.441,0.366,-0.235,-69.53,58.12,34.49,0.619,0.704,109.78,-29.24,102.86,-14.15,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1429770,imu_impact,IMPACT_DETECTED,0.807,1.876,0.032,59.16,85.31,31.54,2.042,2.012,105.3,-24.18,105.3,-24.18,0,0,0,0,0,2,45,1500,pending,
S02,T03,running_light,non_fall,1429946,imu_sample,WAIT_STABILIZE,0.531,0.465,-0.364,-37.12,63.61,-13.83,0.794,0.852,100.13,-21.65,105.3,-24.18,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1430247,imu_sample,WAIT_STABILIZE,0.211,1.039,-0.021,-3.88,-38.49,6.34,1.061,1.126,96.47,-14.46,105.3,-24.18,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1430549,imu_sample,WAIT_STABILIZE,0.49,0.754,-0.127,-23.83,-69.12,-14.66,0.908,1.273,96.27,-26.79,105.3,-24.18,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1430851,imu_sample,WAIT_STABILIZE,0.32,0.736,-0.196,10.75,-159.65,-76.34,0.826,0.838,98.68,-35.55,105.3,-24.18,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1431154,imu_sample,WAIT_STABILIZE,0.042,0.834,-0.15,39.88,-106.29,-60.81,0.848,0.863,101.1,-32.53,105.3,-24.18,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1431381,imu_decision,POSTURE_CHECK,0.143,0.847,-0.027,26.47,-113.9,-31.01,0.859,0.857,99.89,-27.05,105.3,-24.18,99.89,-27.05,5.41,2.87,5.41,2,45,1500,ignored,
S02,T03,running_light,non_fall,1431454,imu_sample,IDLE,0.155,0.819,-0.028,25.25,-107.41,-24.35,0.835,0.833,98.3,-27.21,105.3,-24.18,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1431757,imu_sample,IDLE,0.402,0.983,0.013,28.78,-62.43,-1.53,1.062,1.046,97.22,-30.89,105.3,-24.18,0,0,0,0,0,2,45,1500,sample,
S02,T03,running_light,non_fall,1432059,imu_sample,IDLE,0.382,0.856,-0.106,10.67,-22.54,-6.79,0.943,0.93,94.84,-27.35,105.3,-24.18,0,0,0,0,0,2,45,1500,sample,
